date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:14	294941/294941	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-4801d%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image06.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image06.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:14	111562/111562	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-1b3ca%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image14.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image14.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:18	52263/52263	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-cc27%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image20.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image20.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:25	88967/88967	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-15b87%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image19.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image19.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:30	116206/116206	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-1c5ee%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image18.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image18.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:31	1137/1137	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-471%22	http://altair_html.tzdthemes.com/assets/js/pages/components_notifications.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_notifications.min.js	(from http://altair_html.tzdthemes.com/components_notifications.html)
11:57:31	72163/72163	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-119e3%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image21.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image21.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:32	308/308	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-134%22	http://altair_html.tzdthemes.com/assets/js/pages/components_sortable.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_sortable.min.js	(from http://altair_html.tzdthemes.com/components_sortable.html)
11:57:32	1302/1302	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-516%22	http://altair_html.tzdthemes.com/assets/js/pages/page_settings.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/page_settings.min.js	(from http://altair_html.tzdthemes.com/page_settings.html)
11:57:33	675/675	---MC-	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2006:27:34%20GMT	http://fonts.googleapis.com/css?family=Roboto:300,400,500	C:/My%20Web%20Sites/admin/fonts.googleapis.com/css7dfd.css	(from http://altair_html.tzdthemes.com/login.html)
11:57:34	130305/130305	---MCZ	200	added ('OK')	text/css	etag:W/%225a5e7c88-1fd01%22	http://altair_html.tzdthemes.com/assets/css/login_page.min.css	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/css/login_page.min.css	(from http://altair_html.tzdthemes.com/login.html)
11:57:34	1016/1016	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-3f8%22	http://altair_html.tzdthemes.com/assets/js/pages/login.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/login.min.js	(from http://altair_html.tzdthemes.com/login.html)
11:57:34	341878/341878	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-53776%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image08.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image08.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:35	3270/3270	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-cc6%22	http://altair_html.tzdthemes.com/assets/js/pages/page_chat_small.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/page_chat_small.min.js	(from http://altair_html.tzdthemes.com/page_chat_small.html)
11:57:36	79205/79205	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-13565%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image23.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image23.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:36	5883/5883	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-16fb%22	http://altair_html.tzdthemes.com/assets/js/pages/page_sticky_notes.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/page_sticky_notes.min.js	(from http://altair_html.tzdthemes.com/page_sticky_notes.html)
11:57:36	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%225a5e7c8c-3b5c%22	http://altair_html.tzdthemes.com/bower_components/select2/dist/css/select2.min.css	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/select2/dist/css/select2.min.css	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:39	39752/39752	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c8a-9b48%22	http://altair_html.tzdthemes.com/bower_components/ion.rangeslider/js/ion.rangeSlider.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/ion.rangeslider/js/ion.rangeSlider.min.js	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:43	129126/129126	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-1f866%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image22.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image22.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:57:44	66606/66606	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c8c-1042e%22	http://altair_html.tzdthemes.com/bower_components/select2/dist/js/select2.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/select2/dist/js/select2.min.js	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:45	7665/7665	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-1df1%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_advanced.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_advanced.min.js	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:46	11300/11300	---MCZ	200	added ('OK')	text/css	etag:W/%225a5e7c8a-2c24%22	http://altair_html.tzdthemes.com/assets/skins/dropify/css/dropify.css	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/skins/dropify/css/dropify.css	(from http://altair_html.tzdthemes.com/forms_file_input.html)
11:57:47	219207/219207	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c8a-35847%22	http://altair_html.tzdthemes.com/bower_components/jquery.inputmask/dist/jquery.inputmask.bundle.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/jquery.inputmask/dist/jquery.inputmask.bundle.js	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:47	10515/10515	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c8b-2913%22	http://altair_html.tzdthemes.com/bower_components/dropify/dist/js/dropify.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/dropify/dist/js/dropify.min.js	(from http://altair_html.tzdthemes.com/forms_file_input.html)
11:57:48	42913/42913	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c8a-a7a1%22	http://altair_html.tzdthemes.com/bower_components/parsleyjs/dist/parsley.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/parsleyjs/dist/parsley.min.js	(from http://altair_html.tzdthemes.com/forms_dynamic.html)
11:57:48	335/335	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-14f%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_file_input.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_file_input.min.js	(from http://altair_html.tzdthemes.com/forms_file_input.html)
11:57:48	639/639	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-27f%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_file_upload.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_file_upload.min.js	(from http://altair_html.tzdthemes.com/forms_file_upload.html)
11:57:49	661/661	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-295%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_validation.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_validation.min.js	(from http://altair_html.tzdthemes.com/forms_validation.html)
11:57:50	2246/2246	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-8c6%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_wizard.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_wizard.min.js	(from http://altair_html.tzdthemes.com/forms_wizard.html)
11:57:50	13720/13720	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-3598%22	http://altair_html.tzdthemes.com/assets/js/custom/wizard_steps.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/custom/wizard_steps.min.js	(from http://altair_html.tzdthemes.com/forms_wizard.html)
11:57:51	3196/3196	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-c7c%22	http://altair_html.tzdthemes.com/bower_components/ckeditor/adapters/jquery.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/ckeditor/adapters/jquery.js	(from http://altair_html.tzdthemes.com/forms_wysiwyg_ckeditor.html)
11:57:51	1352/1352	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-548%22	http://altair_html.tzdthemes.com/assets/js/pages/forms_wysiwyg.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/forms_wysiwyg.min.js	(from http://altair_html.tzdthemes.com/forms_wysiwyg_ckeditor.html)
11:57:51	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-3dee5%22	http://altair_html.tzdthemes.com/bower_components/jquery-ui/jquery-ui.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/jquery-ui/jquery-ui.min.js	(from http://altair_html.tzdthemes.com/forms_advanced.html)
11:57:54	243074/243074	---MCZ	200	added ('OK')	text/css	etag:W/%225a5e7c8a-3b582%22	http://altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.common-material.min.css	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.common-material.min.css	(from http://altair_html.tzdthemes.com/kendoui_autocomplete.html)
11:57:55	9475/9475	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-2503%22	http://altair_html.tzdthemes.com/assets/js/pages/kendoui.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/kendoui.min.js	(from http://altair_html.tzdthemes.com/kendoui_autocomplete.html)
11:57:57	195/195	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-c3%22	http://altair_html.tzdthemes.com/assets/js/pages/components_animations.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_animations.min.js	(from http://altair_html.tzdthemes.com/components_animations.html)
11:57:59	117139/117139	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-1c993%22	http://altair_html.tzdthemes.com/assets/img/others/sabri-tuzcu-331970.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/others/sabri-tuzcu-331970.jpg	(from http://altair_html.tzdthemes.com/login_v2.html)
11:57:59	111619/111619	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202018%2022:28:35%20GMT	http://altair_html.tzdthemes.com/	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/index-2.html	(from http://altair_html.tzdthemes.com/components_breadcrumbs.html)
11:58:00	186/186	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-ba%22	http://altair_html.tzdthemes.com/assets/js/pages/components_cards.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_cards.min.js	(from http://altair_html.tzdthemes.com/components_cards.html)
11:58:01	2057/2057	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-809%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Amazon.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Amazon.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:01	2865/2865	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-b31%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/American%20Express.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/American%20Express.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:01	2255/2255	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-8cf%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/AMEX.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/AMEX.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:02	1752/1752	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-6d8%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Chase.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Chase.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:03	2031/2031	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-7ef%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Cirrus.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Cirrus.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:03	1982/1982	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-7be%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Diners%20Club.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Diners%20Club.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:04	2229/2229	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-8b5%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Discover.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Discover.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:04	1833/1833	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-729%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Google%20Wallet.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Google%20Wallet.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:05	1877/1877	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-755%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/JCB.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/JCB.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:05	2148/2148	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-864%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/MasterCard.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/MasterCard.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:06	2120/2120	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-848%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/PayPal.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/PayPal.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:06	2157/2157	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-86d%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Sage.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Sage.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:07	2454/2454	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-996%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Skrill%20Moneybookers.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Skrill%20Moneybookers.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:07	1844/1844	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-734%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Skrill.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Skrill.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:08	2109/2109	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-83d%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Solo.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Solo.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:08	2301/2301	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-8fd%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Visa%20Electron.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Visa%20Electron.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:09	2152/2152	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-868%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Visa.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Visa.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:09	1827/1827	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-723%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Western%20Union.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/Western%20Union.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Apr%202018%2006:28:11%20GMT	http://altair_html.tzdthemes.com/'assets/img/spinners/spinner.gif/'	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/'assets/img/spinners/spinner.gif/'	(from http://altair_html.tzdthemes.com/components_modal.html)
11:58:10	2026/2026	---M--	200	added ('OK')	image/png	etag:%225a5e7c8a-7ea%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/WorldPay.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/payment_icons/WorldPay.png	(from http://altair_html.tzdthemes.com/components_icons.html)
11:58:13	10945/10945	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-2ac1%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge.jpg	(from http://altair_html.tzdthemes.com/components_list_grid_view.html)
11:58:14	15802/15802	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-3dba%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_1.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_1.jpg	(from http://altair_html.tzdthemes.com/components_list_grid_view.html)
11:58:15	5664/5664	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-1620%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_2.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_2.jpg	(from http://altair_html.tzdthemes.com/components_list_grid_view.html)
11:58:16	438/438	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-1b6%22	http://altair_html.tzdthemes.com/assets/js/pages/components_list_grid_view.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_list_grid_view.min.js	(from http://altair_html.tzdthemes.com/components_list_grid_view.html)
11:58:17	10578/10578	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-2952%22	http://altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_3.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/ecommerce/s6_edge_3.jpg	(from http://altair_html.tzdthemes.com/components_list_grid_view.html)
11:58:17	1025/1025	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-401%22	http://altair_html.tzdthemes.com/assets/js/pages/components_nestable.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_nestable.min.js	(from http://altair_html.tzdthemes.com/components_nestable.html)
11:58:17	253485/253485	---M--	200	added ('OK')	image/jpeg	etag:%225a5e7c89-3de2d%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image24.jpg	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/gallery/Image24.jpg	(from http://altair_html.tzdthemes.com/page_user_profile.html)
11:58:18	4671/4671	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-123f%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:19	5153/5153	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-1421%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_success.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_success.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:19	7032/7032	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-1b78%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_warning.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_warning.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:19	374292/374292	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-5b614%22	http://altair_html.tzdthemes.com/bower_components/tinymce/tinymce.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/bower_components/tinymce/tinymce.min.js	(from http://altair_html.tzdthemes.com/forms_wysiwyg_tinymce.html)
11:58:20	5133/5133	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-140d%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_danger.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_danger.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:20	3389/3389	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-d3d%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_small.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_small.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:21	530/530	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-212%22	http://altair_html.tzdthemes.com/assets/js/pages/components_preloaders.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/components_preloaders.min.js	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:21	7721/7721	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-1e29%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_medium.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_medium.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:21	9544/9544	---M--	200	added ('OK')	image/gif	etag:%225a5e7c89-2548%22	http://altair_html.tzdthemes.com/assets/img/spinners/spinner_large.gif	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/spinners/spinner_large.gif	(from http://altair_html.tzdthemes.com/components_preloaders.html)
11:58:22	5139/5139	---M--	200	added ('OK')	image/png	etag:%225a5e7c89-1413%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_01.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/avatars/avatar_01.png	(from http://altair_html.tzdthemes.com/components_tables_examples.html)
11:58:22	4750/4750	---M--	200	added ('OK')	image/png	etag:%225a5e7c89-128e%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_02.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/avatars/avatar_02.png	(from http://altair_html.tzdthemes.com/components_tables_examples.html)
11:58:23	5663/5663	---M--	200	added ('OK')	image/png	etag:%225a5e7c89-161f%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_04.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/avatars/avatar_04.png	(from http://altair_html.tzdthemes.com/components_tables_examples.html)
11:58:23	5097/5097	---M--	200	added ('OK')	image/png	etag:%225a5e7c89-13e9%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_05.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/avatars/avatar_05.png	(from http://altair_html.tzdthemes.com/components_tables_examples.html)
11:58:23	1676/1676	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-68c%22	http://altair_html.tzdthemes.com/assets/js/pages/ecommerce_product_edit.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/ecommerce_product_edit.min.js	(from http://altair_html.tzdthemes.com/ecommerce_product_edit.html)
11:58:23	5549/5549	---M--	200	added ('OK')	image/png	etag:%225a5e7c89-15ad%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_06.png	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/img/avatars/avatar_06.png	(from http://altair_html.tzdthemes.com/components_tables_examples.html)
11:58:24	489059/489059	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c88-77663%22	http://altair_html.tzdthemes.com/assets/js/kendoui_custom.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/kendoui_custom.min.js	(from http://altair_html.tzdthemes.com/kendoui_autocomplete.html)
11:58:24	152/152	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a5e7c89-98%22	http://altair_html.tzdthemes.com/assets/js/pages/ecommerce_payment_page.min.js	C:/My%20Web%20Sites/admin/altair_html.tzdthemes.com/assets/js/pages/ecommerce_payment_page.min.js	(from http://altair_html.tzdthemes.com/ecommerce_payment.html)
